age,gender,region,account_type,tenure_years,credit_score,account_balance,num_products,monthly_transactions,complaints_12mo,debt_to_income,digital_engagement,has_active_loan,has_credit_card,annual_income_cleaned,complaints_12mo_missing,credit_score_missing,gender_missing,account_age_days,balance_income_ratio,txn_per_product,complaint_txn_ratio,low_engagement_flag
33,Male,Davao,Checking,0.6,550.0,55414.6,1.0,22.0,1.0,0.107,53.9,0,0.0,59554.0,0,0,0,4703,0.9304933337654818,11.0,0.043478260869565216,0
59,Male,Mindanao,Checking,3.1,704.0,157778.81,4.0,19.0,0.0,0.035,63.8,1,1.0,57640.0,0,0,0,4991,2.7373145384674302,3.8,0.0,0
29,Male,Metro Manila,Checking,9.3,611.0,18087.76,3.0,23.0,0.0,0.14,42.1,0,1.0,22816.0,0,0,0,10731,0.792766479628648,5.75,0.0,0
26,Male,Luzon,Savings,0.1,793.0,19550.48,1.0,13.0,1.0,0.139,47.0,1,0.0,57469.0,0,0,0,7789,0.3401917555492493,6.5,0.07142857142857142,0
31,Female,Luzon,Checking,6.0,612.0,45964.12,1.0,13.0,2.0,0.095,61.6,0,1.0,27754.0,0,0,1,2085,1.6561259637653627,6.5,0.14285714285714285,0
47,Female,Luzon,Checking,14.0,786.0,26476.06,6.0,17.0,3.0,0.534,47.9,0,1.0,55153.0,0,0,0,6538,0.48004750420684195,2.4285714285714284,0.16666666666666666,0
42,Female,Cebu,Savings,3.9,727.0,42554.09,1.0,10.0,2.0,0.364,61.6,1,1.0,54245.0,0,0,0,6506,0.7844794911828835,5.0,0.18181818181818182,0
25,Male,Luzon,Savings,0.1,770.0,70350.25,3.0,15.0,0.0,0.076,81.7,1,1.0,28000.0,0,0,0,9607,2.512508928481696,3.75,0.0,0
52,Female,Davao,Savings,1.6,618.0,33145.46,2.0,19.0,1.0,0.418,88.8,1,1.0,29553.0,0,0,0,2260,1.1215599092775164,6.333333333333333,0.05,0
65,Male,Cebu,Checking,1.7,607.0,46533.96,4.0,17.0,0.0,0.427,57.4,0,1.0,24657.0,0,0,0,481,1.8872514903724196,3.4,0.0,0
58,Female,Metro Manila,Savings,5.9,715.0,101812.58,3.0,15.0,2.0,0.096,13.6,0,1.0,69688.0,0,0,0,5533,1.4609772126985856,3.75,0.125,1
59,Female,Metro Manila,Savings,5.3,641.0,25084.7,1.0,14.0,0.0,0.26,63.2,1,1.0,62310.0,0,0,0,6882,0.4025790402759978,7.0,0.0,0
55,Female,Metro Manila,Savings,0.7,740.0,150129.13,,21.0,0.0,0.386,43.8,1,0.0,54108.0,0,0,1,6420,2.7746198343539845,,0.0,0
59,Female,Cebu,Checking,0.2,785.0,39491.23,1.0,12.0,0.0,0.382,42.8,1,0.0,33269.0,0,0,0,10761,1.1870278637414102,6.0,0.0,0
41,Female,Luzon,Savings,5.9,716.0,98314.67,,17.0,3.0,0.102,58.9,0,1.0,39000.0,0,0,0,2982,2.520888974294336,,0.16666666666666666,0
59,Non-binary,Metro Manila,Savings,7.5,523.0,75966.99,5.0,15.0,2.0,0.349,61.6,1,0.0,59288.0,0,0,0,6158,1.2813215152934605,2.5,0.125,0
66,Male,Metro Manila,Savings,0.7,612.0,106598.94,1.0,17.0,1.0,0.169,76.0,1,1.0,71923.0,0,0,0,9493,1.4821258846060077,8.5,0.05555555555555555,0
41,Male,Luzon,Savings,3.5,658.0,155839.84,3.0,20.0,0.0,0.274,29.3,0,0.0,93523.0,0,0,0,3755,1.6663263582042245,5.0,0.0,1
48,Female,Luzon,Checking,3.5,676.0,154744.95,3.0,17.0,0.0,0.151,27.0,0,1.0,72627.0,0,0,0,7847,2.130680738538964,4.25,0.0,1
45,Female,Davao,Premium,2.3,665.0,59993.04,1.0,16.0,1.0,0.105,65.8,0,1.0,44598.0,0,0,0,7725,1.3451957486581192,8.0,0.058823529411764705,0
54,Female,Metro Manila,Savings,1.6,813.0,48801.45,3.0,17.0,1.0,0.178,78.1,0,0.0,51900.0,0,0,1,9253,0.9402976878431542,4.25,0.05555555555555555,0
49,Male,Cebu,Savings,2.6,576.0,61089.49,5.0,20.0,0.0,0.5,31.0,1,0.0,37244.0,0,0,0,4785,1.6402505101052451,3.3333333333333335,0.0,1
66,Male,Luzon,Checking,1.4,818.0,156008.02,2.0,20.0,1.0,0.426,83.4,0,1.0,74390.0,0,0,0,7189,2.097163866082845,6.666666666666667,0.047619047619047616,0
43,Non-binary,Luzon,Checking,4.7,646.0,66287.65,3.0,19.0,0.0,0.14,42.4,1,1.0,31332.0,0,0,0,8408,2.115653325605909,4.75,0.0,0
30,Female,Visayas,Savings,4.4,568.0,148233.13,2.0,14.0,0.0,0.111,52.1,0,1.0,74700.0,1,0,0,11810,1.9843792503081077,4.666666666666667,0.0,0
68,Male,Metro Manila,Savings,6.6,722.0,25048.61,3.0,24.0,0.0,0.142,59.3,0,0.0,19587.0,0,0,0,10401,1.2788385152765183,6.0,0.0,0
31,Female,Cebu,Savings,7.4,684.0,132253.7,1.0,14.0,0.0,0.329,26.3,0,1.0,69832.0,0,1,0,11010,1.8938838927441022,7.0,0.0,1
38,Female,Mindanao,Checking,3.4,685.0,135433.76,3.0,19.0,0.0,0.08,73.7,1,1.0,58687.0,0,0,0,10927,2.3077301616659955,4.75,0.0,0
35,Female,Luzon,Savings,2.1,626.0,78773.28,2.0,23.0,1.0,0.247,73.7,1,1.0,41473.0,0,0,0,12285,1.8993870710607048,7.666666666666667,0.041666666666666664,0
38,Male,Metro Manila,Savings,2.4,632.0,107715.29,3.0,17.0,1.0,0.284,70.7,1,1.0,40284.0,0,0,0,9003,2.6738975771354903,4.25,0.05555555555555555,0
64,Female,Davao,Checking,17.5,578.0,35544.3,3.0,17.0,1.0,0.095,61.6,0,1.0,41411.0,0,0,0,6989,0.8583299123214043,4.25,0.05555555555555555,0
41,Female,Metro Manila,Checking,15.3,629.0,65474.82,1.0,19.0,0.0,0.106,40.2,0,1.0,38226.0,0,0,1,1669,1.7128347197793954,9.5,0.0,0
49,Non-binary,Metro Manila,Savings,4.8,753.0,11385.79,1.0,12.0,0.0,0.273,81.8,0,1.0,44418.0,0,0,0,3474,0.25633279300607115,6.0,0.0,0
44,Male,Luzon,Savings,2.6,648.0,322518.56,5.0,19.0,0.0,0.151,69.2,0,1.0,116409.0,0,0,0,12359,2.7705637879994627,3.1666666666666665,0.0,0
54,Female,Metro Manila,Checking,5.1,669.0,264962.46,1.0,18.0,0.0,0.282,61.6,1,1.0,125000.0,0,0,0,3016,2.1196996799830425,9.0,0.0,0
26,Female,Cebu,Premium,7.2,666.0,169119.87,3.0,19.0,0.0,0.205,53.5,1,1.0,184168.0,0,0,1,6426,0.9182912883838761,4.75,0.0,0
33,Male,Luzon,Savings,5.2,754.0,220374.3,4.0,15.0,0.0,0.419,42.8,0,1.0,83000.0,0,0,0,8246,2.655112048160782,3.0,0.0,0
53,Non-binary,Cebu,Savings,3.9,665.0,24579.77,4.0,14.0,0.0,0.119,71.6,1,0.0,47383.0,0,0,0,3890,0.5187465968697899,2.8,0.0,0
40,Male,Luzon,Savings,1.1,789.0,98182.39,2.0,15.0,1.0,0.075,87.7,1,0.0,39000.0,0,0,0,8491,2.5174971794226284,5.0,0.0625,0
41,Female,Cebu,Savings,4.4,667.0,31520.79,2.0,11.0,0.0,0.205,82.7,0,1.0,27692.0,0,0,0,9577,1.1382633973299776,3.6666666666666665,0.0,0
44,Female,Visayas,Checking,1.3,630.0,62003.5,2.0,18.0,0.0,0.161,59.0,1,0.0,55082.0,0,0,0,5249,1.1256581097068796,6.0,0.0,0
29,Male,Metro Manila,Savings,6.0,732.0,63469.94,3.0,17.0,0.0,0.317,54.0,1,1.0,43259.0,0,0,0,3476,1.4672077486426591,4.25,0.0,0
40,Female,Cebu,Premium,10.4,609.0,63831.16,2.0,25.0,0.0,0.104,51.8,1,0.0,53339.0,0,0,0,10632,1.196707099848203,8.333333333333334,0.0,0
57,Male,Cebu,Checking,2.3,850.0,5782.84,1.0,21.0,1.0,0.18,38.0,0,0.0,20876.0,0,0,0,12169,0.2770090055433508,10.5,0.045454545454545456,1
50,Male,Metro Manila,Savings,5.7,590.0,8651.65,3.0,22.0,0.0,0.505,66.2,0,1.0,40514.0,0,0,0,11876,0.2135471688746224,5.5,0.0,0
32,Male,Metro Manila,Business,3.5,647.0,78083.9,2.0,15.0,0.0,0.461,40.7,1,1.0,46965.0,0,0,0,1050,1.66259767908735,5.0,0.0,0
55,Female,Metro Manila,Savings,1.1,685.0,26998.12,2.0,15.0,0.0,0.258,67.7,0,0.0,99179.0,1,0,0,4557,0.27221609413008585,5.0,0.0,0
44,Female,Luzon,Savings,4.9,793.0,12244.96,3.0,26.0,0.0,0.563,61.4,1,1.0,31563.0,0,0,1,5752,0.38795298291075136,6.5,0.0,0
61,Male,Mindanao,Savings,24.7,631.0,30895.55,,17.0,2.0,0.314,61.6,1,1.0,16234.0,0,0,0,12399,1.903138474688731,,0.1111111111111111,0
69,Female,Metro Manila,Savings,0.5,685.0,42473.43,5.0,17.0,1.0,0.229,48.8,1,1.0,50460.0,0,0,0,4391,0.8417247324446745,2.8333333333333335,0.05555555555555555,0
46,Female,Luzon,Savings,14.4,787.0,47628.73,1.0,17.0,2.0,0.282,31.2,1,0.0,32921.0,0,0,0,7487,1.4467583001291955,8.5,0.1111111111111111,1
59,Male,Metro Manila,Business,11.0,627.0,93701.27,1.0,29.0,0.0,0.077,27.6,0,0.0,82143.0,0,0,0,7252,1.1407091291876277,14.5,0.0,1
31,Male,Cebu,Checking,27.5,624.0,3297.02,3.0,16.0,4.0,0.39,93.9,0,1.0,28481.0,0,0,0,2014,0.11576208700130747,4.0,0.23529411764705882,0
45,Male,Luzon,Savings,5.7,590.0,510059.32,2.0,18.0,0.0,0.144,74.5,1,0.0,182058.0,0,0,0,2763,2.801630908815863,6.0,0.0,0
20,Male,Metro Manila,Savings,3.7,620.0,361040.92,1.0,15.0,0.0,0.544,54.3,0,1.0,139566.0,0,0,0,2647,2.586883051727592,7.5,0.0,0
47,Male,Luzon,Savings,4.8,748.0,11698.89,1.0,18.0,0.0,0.291,93.2,1,1.0,35279.0,0,0,0,11164,0.3316105898599277,9.0,0.0,0
18,Female,Metro Manila,Checking,6.9,383.0,5726.54,1.0,15.0,0.0,0.249,38.5,1,1.0,54693.0,0,0,0,9820,0.10470334411890546,7.5,0.0,1
44,Female,Mindanao,Savings,8.0,705.0,230158.3,1.0,14.0,0.0,0.146,97.9,0,1.0,135124.0,0,0,0,6438,1.7033117728774805,7.0,0.0,0
41,Male,Cebu,Savings,2.0,787.0,55097.82,1.0,19.0,4.0,0.258,76.1,0,1.0,46000.0,0,0,0,3586,1.1977786956261351,9.5,0.2,0
47,Female,Cebu,Business,12.8,667.0,139543.26,1.0,14.0,1.0,0.32,29.8,0,0.0,52154.0,0,0,1,395,2.6756003374108297,7.0,0.06666666666666667,1
25,Female,Luzon,Savings,11.7,741.0,28068.46,4.0,18.0,0.0,0.3,55.4,0,0.0,51755.0,1,0,0,4330,0.5423333011198467,3.6,0.0,0
34,Female,Metro Manila,Checking,0.7,569.0,34291.62,1.0,23.0,1.0,0.228,86.6,0,0.0,28297.0,0,0,0,8320,1.211846485450336,11.5,0.041666666666666664,0
18,Male,Metro Manila,Business,3.8,729.0,64565.13,2.0,13.0,1.0,0.264,83.4,0,1.0,37000.0,0,0,0,1148,1.745003513466351,4.333333333333333,0.07142857142857142,0
46,Female,Metro Manila,Checking,3.0,821.0,422851.37,2.0,19.0,0.0,0.237,99.6,1,0.0,145927.0,0,0,0,6769,2.897691105807029,6.333333333333333,0.0,0
24,Male,Cebu,Business,4.0,584.0,11652.99,3.0,17.0,0.0,0.399,65.7,0,1.0,16984.0,0,0,0,4792,0.6861157559652545,4.25,0.0,0
27,Male,Visayas,Savings,6.7,850.0,218428.59,1.0,25.0,0.0,0.294,74.5,1,1.0,115000.0,0,0,0,8340,1.8993790434617446,12.5,0.0,0
39,Male,Davao,Savings,17.7,643.0,37791.67,5.0,14.0,0.0,0.428,51.0,1,1.0,21936.0,0,0,0,7503,1.7228150072154076,2.3333333333333335,0.0,0
56,Male,Metro Manila,Checking,12.8,744.0,88510.47,3.0,13.0,1.0,0.413,62.3,0,1.0,52520.0,0,0,0,9338,1.6852717059846674,3.25,0.07142857142857142,0
49,Female,Mindanao,Savings,0.2,787.0,13331.31,1.0,14.0,0.0,0.355,45.0,1,0.0,96687.0,0,0,0,10289,0.13788110087045952,7.0,0.0,0
23,Male,Cebu,Savings,12.3,850.0,8770.58,4.0,15.0,0.0,0.184,48.9,0,1.0,61698.0,0,0,0,5291,0.14215339232807947,3.0,0.0,0
24,Female,Cebu,Savings,0.3,740.0,109354.33,2.0,20.0,0.0,0.229,27.3,0,1.0,47000.0,0,0,0,689,2.3266878722909214,6.666666666666667,0.0,1
41,Female,Metro Manila,Savings,10.5,626.0,114558.85,2.0,16.0,0.0,0.064,41.7,0,1.0,139401.0,0,0,0,5782,0.8217936026224935,5.333333333333333,0.0,0
18,Female,Cebu,Savings,2.5,726.0,41351.79,1.0,15.0,0.0,0.364,61.6,1,1.0,27050.0,0,0,1,7466,1.5287168206458885,7.5,0.0,0
24,Male,Davao,Premium,8.6,686.0,70596.51,2.0,15.0,0.0,0.015,26.8,1,1.0,29653.0,0,0,0,8726,2.3807543923926495,5.0,0.0,1
40,Female,Davao,Savings,8.8,684.0,59772.46,1.0,11.0,2.0,0.296,42.4,0,1.0,39087.0,0,1,0,861,1.5292158517786165,5.5,0.16666666666666666,0
29,Female,Visayas,Checking,4.4,621.0,53439.76,3.0,21.0,0.0,0.222,79.2,0,0.0,65939.0,0,0,0,4397,0.8104423785497136,5.25,0.0,0
46,Prefer not to say,Metro Manila,Checking,1.8,696.0,123644.51,4.0,18.0,0.0,0.242,60.2,1,1.0,46000.0,0,0,0,7669,2.6879241303763495,3.6,0.0,0
52,Male,Metro Manila,Savings,3.3,757.0,120894.08,1.0,18.0,1.0,0.015,22.7,1,1.0,113221.0,0,0,0,4939,1.067770819891471,9.0,0.05263157894736842,1
43,Male,Luzon,Premium,0.2,582.0,59368.14,1.0,18.0,0.0,0.353,66.3,0,0.0,120192.0,0,0,0,6218,0.493944189293015,9.0,0.0,0
57,Female,Metro Manila,Checking,1.3,676.0,52760.96,2.0,16.0,2.0,0.081,66.2,1,1.0,39405.0,0,0,0,1931,1.3389407435264828,5.333333333333333,0.11764705882352941,0
18,Female,Metro Manila,Savings,13.4,760.0,145475.79,1.0,16.0,1.0,0.243,83.8,0,1.0,84571.0,0,0,0,9198,1.720161639312292,8.0,0.058823529411764705,0
23,Male,Visayas,Savings,0.1,503.0,303130.59,1.0,21.0,0.0,0.2,59.7,0,1.0,114764.0,0,0,0,3525,2.6413386601840187,10.5,0.0,0
35,Male,Luzon,Business,4.2,589.0,50729.92,2.0,14.0,0.0,0.263,39.0,0,0.0,20274.0,0,0,0,5468,2.5022156455311126,4.666666666666667,0.0,1
49,Female,Davao,Premium,0.3,522.0,51819.6,2.0,17.0,1.0,0.217,85.7,0,0.0,52768.0,0,0,0,5147,0.9820269860335425,5.666666666666667,0.05555555555555555,0
19,Female,Visayas,Savings,7.3,738.0,39180.13,3.0,14.0,0.0,0.224,79.0,1,0.0,37085.0,0,0,0,6019,1.0564953484951733,3.5,0.0,0
31,Female,Cebu,Savings,0.3,850.0,72716.31,2.0,16.0,3.0,0.184,86.4,0,0.0,31000.0,0,0,0,4967,2.3456874192791712,5.333333333333333,0.17647058823529413,0
68,Female,Cebu,Premium,13.8,596.0,61327.75,4.0,17.0,0.0,0.506,46.2,0,0.0,71006.0,0,0,1,12173,0.8636981381733418,3.4,0.0,0
49,Female,Metro Manila,Savings,0.6,809.0,86457.15,2.0,12.0,1.0,0.258,63.1,0,0.0,37766.0,0,0,0,12333,2.289285335955905,4.0,0.07692307692307693,0
49,Male,Cebu,Premium,0.2,599.0,13459.45,2.0,27.0,1.0,0.151,36.7,1,1.0,15000.0,0,0,0,12349,0.8972966666068469,9.0,0.03571428571428571,1
43,Male,Cebu,Savings,4.4,647.0,12628.72,1.0,22.0,0.0,0.549,58.8,0,0.0,64894.0,0,0,0,7206,0.19460535642440585,11.0,0.0,0
34,Female,Davao,Checking,3.6,698.0,103419.55,3.0,15.0,2.0,0.45,75.7,0,1.0,47600.0,0,0,1,10460,2.172679621803095,3.75,0.125,0
22,Female,Davao,Savings,7.2,684.0,105692.23,1.0,19.0,2.0,0.263,78.9,1,0.0,36632.0,0,1,0,5186,2.885243229884111,9.5,0.1,0
52,Male,Metro Manila,Checking,9.6,608.0,113388.52,4.0,18.0,0.0,0.281,73.6,0,1.0,42722.0,0,0,0,7134,2.654101399685078,3.6,0.0,0
41,Female,Luzon,Premium,0.7,748.0,51976.53,,26.0,0.0,0.104,71.3,1,1.0,41882.0,0,0,0,2417,1.2410231125246878,,0.0,0
54,Male,Metro Manila,Business,1.8,554.0,46372.58,3.0,20.0,0.0,0.102,51.1,1,0.0,43999.0,0,0,0,6881,1.0539462260266381,5.0,0.0,0
42,Female,Luzon,Savings,2.2,566.0,4369.78,2.0,20.0,0.0,0.514,57.2,0,0.0,33499.0,0,0,0,1790,0.13044508790917803,6.666666666666667,0.0,0
54,Female,Luzon,Checking,0.9,750.0,208983.87,1.0,15.0,0.0,0.317,45.7,1,1.0,97777.0,1,0,0,7648,2.1373520357329707,7.5,0.0,0
56,Female,Davao,Savings,3.5,692.0,86757.84,2.0,15.0,0.0,0.289,56.9,1,1.0,157408.0,0,0,1,2706,0.5511653791386005,5.0,0.0,0
39,Male,Luzon,Checking,4.6,727.0,54212.92,2.0,10.0,0.0,0.254,39.2,1,0.0,39264.0,0,0,0,10086,1.3807284025728217,3.3333333333333335,0.0,1
33,Male,Luzon,Premium,5.6,727.0,9336.41,2.0,17.0,0.0,0.141,67.3,1,1.0,15000.0,0,0,0,6735,0.6224273332918382,5.666666666666667,0.0,0
44,Male,Visayas,Checking,1.5,687.0,28154.23,1.0,13.0,1.0,0.248,31.8,0,0.0,52989.0,0,0,0,11928,0.5313221611932416,6.5,0.07142857142857142,1
36,Male,Cebu,Savings,5.2,769.0,24635.33,3.0,19.0,1.0,0.086,82.2,0,1.0,15000.0,0,0,0,8139,1.642355333223843,4.75,0.05,0
30,Male,Metro Manila,Savings,5.3,517.0,54399.32,1.0,14.0,2.0,0.256,63.4,1,0.0,27518.0,0,0,0,8560,1.9768631440520072,7.0,0.13333333333333333,0
26,Female,Metro Manila,Savings,7.5,850.0,95338.4,2.0,24.0,0.0,0.13,31.7,0,0.0,45460.0,0,0,0,11394,2.0971931367774483,8.0,0.0,1
39,Female,Cebu,Checking,2.3,684.0,66722.39,2.0,21.0,0.0,0.117,12.0,0,1.0,23193.0,0,1,0,4794,2.876833096068778,7.0,0.0,1
40,Female,Davao,Checking,1.9,681.0,112935.99,1.0,24.0,3.0,0.257,41.6,0,0.0,120533.0,0,0,0,2489,0.936971534758639,12.0,0.12,0
44,Male,Visayas,Premium,14.5,680.0,88310.85,1.0,19.0,0.0,0.427,65.6,1,0.0,165641.0,0,0,0,1046,0.5331460809791468,9.5,0.0,0
39,Female,Metro Manila,Savings,3.1,850.0,123522.89,4.0,22.0,3.0,0.629,65.6,1,1.0,48990.0,0,0,0,3196,2.5213898754333255,4.4,0.13043478260869565,0
73,Female,Visayas,Savings,2.2,580.0,108920.73,1.0,17.0,1.0,0.186,38.8,1,1.0,45178.0,0,0,0,1101,2.4109241223070756,8.5,0.05555555555555555,1
39,Male,Metro Manila,Checking,11.5,751.0,10505.0,2.0,21.0,0.0,0.299,61.6,0,0.0,26173.0,0,0,0,871,0.40136782178575753,7.0,0.0,0
29,Male,Davao,Checking,3.1,679.0,70539.23,2.0,12.0,0.0,0.23,62.4,0,0.0,38396.0,0,0,0,4857,1.8371504843776134,4.0,0.0,0
31,Female,Davao,Savings,19.9,756.0,33680.69,2.0,18.0,0.0,0.205,79.5,1,1.0,30536.0,0,0,0,4076,1.102983036379913,6.0,0.0,0
40,Male,Luzon,Premium,1.6,635.0,147203.6,2.0,22.0,0.0,0.405,36.6,1,1.0,64208.0,0,0,0,2288,2.292605282795094,7.333333333333333,0.0,1
29,Female,Metro Manila,Business,8.9,670.0,7185.0,4.0,18.0,0.0,0.218,64.0,0,0.0,24458.0,0,0,0,849,0.29376890995609745,3.6,0.0,0
47,Female,Cebu,Savings,2.4,786.0,42442.61,3.0,20.0,0.0,0.481,47.3,0,1.0,52221.0,0,0,0,12321,0.8127498515767076,5.0,0.0,0
61,Female,Visayas,Savings,3.5,677.0,183068.35,1.0,16.0,0.0,0.142,9.5,1,1.0,87418.0,0,0,0,5796,2.094172252830148,8.0,0.0,1
51,Female,Visayas,Checking,3.4,596.0,83602.06,1.0,18.0,2.0,0.078,70.0,0,1.0,47036.0,0,0,0,7167,1.77740581678337,9.0,0.10526315789473684,0
23,Female,Cebu,Checking,3.2,573.0,212934.24,4.0,23.0,0.0,0.155,52.0,1,0.0,85920.0,0,0,0,6738,2.4782849161722735,4.6,0.0,0
36,Male,Luzon,Premium,12.3,603.0,162917.18,2.0,19.0,0.0,0.325,77.9,1,0.0,95000.0,0,0,0,10594,1.7149176841924747,6.333333333333333,0.0,0
64,Non-binary,Mindanao,Business,9.7,684.0,294004.35,4.0,15.0,0.0,0.398,39.9,0,0.0,116040.0,0,1,0,8541,2.5336465873618264,3.0,0.0,1
35,Male,Visayas,Savings,0.1,850.0,67074.93,3.0,14.0,0.0,0.186,16.4,1,1.0,67256.0,0,0,0,8146,0.9973077494796404,3.5,0.0,1
51,Female,Metro Manila,Checking,3.4,686.0,76817.24,1.0,20.0,0.0,0.577,80.0,1,0.0,31929.0,0,0,0,6243,2.4058767890505224,10.0,0.0,0
27,Male,Metro Manila,Savings,7.8,584.0,15332.18,3.0,13.0,0.0,0.28,15.1,1,0.0,42782.0,0,0,0,4326,0.3583792248992946,3.25,0.0,1
33,Prefer not to say,Luzon,Savings,0.8,542.0,105062.18,1.0,12.0,3.0,0.441,61.6,0,0.0,37339.0,0,0,0,494,2.8137384503384197,6.0,0.23076923076923078,0
21,Non-binary,Luzon,Savings,5.7,704.0,53165.09,1.0,19.0,1.0,0.293,39.8,0,1.0,25521.0,0,0,0,2427,2.0831899219433723,9.5,0.05,1
24,Prefer not to say,Cebu,Savings,6.8,655.0,54653.57,2.0,21.0,1.0,0.381,40.4,1,1.0,45000.0,0,0,0,2344,1.2145237777507882,7.0,0.045454545454545456,0
53,Male,Metro Manila,Checking,1.0,697.0,45748.54,2.0,15.0,0.0,0.225,69.3,0,1.0,65763.0,0,0,0,12005,0.6956577406642694,5.0,0.0,0
42,Female,Metro Manila,Premium,16.2,595.0,75253.94,3.0,16.0,0.0,0.258,38.7,0,0.0,25771.0,0,0,0,11330,2.9201016645485196,4.0,0.0,1
51,Female,Davao,Savings,2.6,820.0,141038.69,3.0,15.0,0.0,0.065,77.0,0,1.0,56436.0,0,0,0,6388,2.499090828504871,3.75,0.0,0
32,Male,Cebu,Checking,5.0,630.0,174605.08,1.0,19.0,0.0,0.388,47.4,1,0.0,103862.0,0,0,0,1272,1.6811257245028872,9.5,0.0,0
38,Male,Mindanao,Business,11.3,675.0,24152.15,2.0,23.0,0.0,0.131,72.9,1,1.0,44696.0,0,0,0,1959,0.5403649095995086,7.666666666666667,0.0,0
50,Non-binary,Luzon,Business,9.6,643.0,176804.17,1.0,16.0,0.0,0.348,47.3,1,1.0,69454.0,0,0,0,840,2.545629769307087,8.0,0.0,0
31,Male,Metro Manila,Checking,0.2,565.0,6064.19,1.0,16.0,0.0,0.258,55.8,1,0.0,54222.0,0,0,0,2136,0.11184002803083913,8.0,0.0,0
42,Female,Cebu,Checking,3.3,702.0,16150.49,2.0,20.0,0.0,0.377,83.2,0,1.0,21562.0,0,0,0,6209,0.7490256005588987,6.666666666666667,0.0,0
59,Female,Metro Manila,Business,4.5,767.0,45168.81,2.0,17.0,0.0,0.286,57.5,0,1.0,37800.0,0,0,0,10854,1.1949420634604513,5.666666666666667,0.0,0
54,Female,Cebu,Savings,5.3,675.0,120066.77,5.0,18.0,0.0,0.215,29.6,1,1.0,47522.0,0,0,1,6675,2.526551281458555,3.0,0.0,1
34,Male,Metro Manila,Savings,8.2,684.0,29245.3,1.0,21.0,0.0,0.152,76.6,0,0.0,48293.0,0,1,0,5097,0.6055805189032452,10.5,0.0,0
36,Female,Metro Manila,Business,0.7,699.0,148266.85,1.0,18.0,0.0,0.441,75.5,0,0.0,86428.0,0,0,0,6178,1.7154955569755694,9.0,0.0,0
33,Female,Visayas,Savings,1.2,684.0,289849.96,6.0,25.0,0.0,0.206,90.0,0,1.0,112300.0,1,1,0,6677,2.5810325912503918,3.5714285714285716,0.0,0
18,Female,Luzon,Savings,3.4,644.0,54148.23,2.0,18.0,0.0,0.529,33.3,0,0.0,75717.0,0,0,0,11795,0.7151396647950244,6.0,0.0,1
45,Male,Luzon,Checking,6.0,636.0,33980.24,2.0,19.0,0.0,0.145,32.4,0,1.0,63289.0,0,0,0,7477,0.5369059394122689,6.333333333333333,0.0,1
21,Male,Metro Manila,Savings,12.3,702.0,45651.73,2.0,13.0,1.0,0.584,67.7,0,1.0,44977.0,0,0,0,11436,1.015001667496387,4.333333333333333,0.07142857142857142,0
33,Male,Metro Manila,Checking,1.2,595.0,21732.54,2.0,13.0,0.0,0.197,63.2,1,1.0,46733.0,0,0,0,5769,0.465036269863586,4.333333333333333,0.0,0
47,Male,Visayas,Business,16.3,684.0,101145.24,3.0,17.0,1.0,0.418,66.4,1,0.0,68817.0,0,1,0,2937,1.469771132111691,4.25,0.05555555555555555,0
63,Female,Luzon,Savings,2.6,725.0,35559.3,,17.0,0.0,0.123,24.0,0,1.0,15000.0,0,0,0,4576,2.3706199998419586,,0.0,1
44,Prefer not to say,Luzon,Business,8.0,684.0,57212.86,2.0,18.0,1.0,0.405,71.7,0,1.0,39490.0,0,1,0,7127,1.4487936186009422,6.0,0.05263157894736842,0
40,Female,Metro Manila,Savings,1.4,790.0,171397.69,5.0,17.0,0.0,0.405,79.3,0,0.0,135500.0,0,0,0,7182,1.2649276014666795,2.8333333333333335,0.0,0
33,Male,Metro Manila,Savings,10.0,665.0,176084.99,2.0,21.0,0.0,0.186,80.0,1,1.0,100196.0,0,0,0,7950,1.757405385426989,7.0,0.0,0
32,Male,Metro Manila,Checking,3.3,738.0,34165.98,2.0,12.0,1.0,0.203,27.1,0,0.0,27234.0,0,0,0,9510,1.25453403828837,4.0,0.07692307692307693,1
64,Male,Metro Manila,Savings,3.5,845.0,81184.07,1.0,16.0,1.0,0.403,82.2,1,1.0,55112.0,0,0,0,6253,1.4730742850654472,8.0,0.058823529411764705,0
39,Female,Cebu,Business,0.3,634.0,21045.9,5.0,21.0,3.0,0.293,38.1,0,1.0,18563.0,0,0,0,9778,1.1337553196609516,3.5,0.13636363636363635,1
44,Female,Cebu,Savings,3.8,704.0,40533.5,2.0,14.0,0.0,0.286,71.0,1,1.0,40668.0,0,0,0,7523,0.9966927313613482,4.666666666666667,0.0,0
61,Male,Metro Manila,Business,1.5,727.0,50039.97,3.0,16.0,0.0,0.268,79.8,0,1.0,18359.0,0,0,0,9318,2.7256370171182724,4.0,0.0,0
32,Female,Luzon,Savings,0.9,641.0,16766.77,3.0,17.0,0.0,0.138,50.4,0,1.0,45629.0,0,0,0,8851,0.3674586337555621,4.25,0.0,0
37,Male,Metro Manila,Business,18.0,692.0,12512.44,2.0,14.0,0.0,0.206,60.3,0,0.0,70398.0,0,0,0,9718,0.17773857211600136,4.666666666666667,0.0,0
45,Male,Luzon,Checking,6.9,628.0,106693.02,1.0,8.0,0.0,0.439,86.1,0,1.0,81613.0,0,0,0,4787,1.3073042284769916,4.0,0.0,0
